# 2006 6 3 14 12 39.81  -7.9142 110.4738    9.39   1.54 0  0 0 1
WON   2.84   1    P
WON   4.97   0.7  S
WAN   2.22   1    P
WAN   3.98   0.7  S
RAT   4.45   0.7  P
RAT   7.81   0.7  S
PEL   5.22   0.7  P
PEL   9.53   0.7  S
PAL   2.61   1    P
PAL   4.50   0.7  S
NGL   2.84   1    P
NGL   4.96   0.7  S
BUM   7.10   1    P
BUM  12.74   0.7  S
# 2006 6 5 12 40 50.00  -7.9462 110.3853    7.00   1.42 0 0 0 293
WON   2.15   1    P
WON   4.11   0.7  S
WAN   3.79   1    P
WAN   6.64   0.5  S
TRI   2.60   1    P
TRI   5.38   0.7  S
RAT   2.26   0.7  P
PEL   3.36   1    P
PEL   6.36   0.7  S
PAL   3.09   1    P
PAL   5.80   0.5  S
NGL   4.75   1    P
NGL   8.53   0.7  S
BUM   4.68   0.7  P
BUM   8.70   0.7  S
# 2006 6 5 12 43 32.10  -7.9002 110.4890   12.68   0.42 0 0 0 294
WON   2.99   1     P
WON   4.89   0.7   S
WAN   2.74   1     P
WAN   4.95   0.7   S
PAL   3.20   0.7   P
PAL   5.76   0.7   S
NGL   3.01   1     P
NGL   5.29   0.7   S
# 2006 6 5 12 52  6.11  -7.9575 110.4405   14.30   1.73 0 0 0 295
WON   3.31   1     P
WON   5.66   0.7   S
WAN   3.54   1     P
WAN   6.48   0.7   S
TRI   4.54   1     P
TRI   7.86   0.7   S
RAT   3.65   1     P
RAT   6.56   0.7   S
PEL   4.79   0.7   P
PEL   8.40   0.7   S
PAL   3.10   1     P
PAL   5.53   0.7   S
NGL   4.19   1     P
NGL   7.49   0.7   S
BUM   5.93   1     P
BUM  10.77   0.7   S
# 2006 6 5 13 31 19.57  -7.9918 110.4018    7.56   0.78 0 0 0 296
WON   3.15   1    P
WON   5.46   0.7  S
WAN   3.79   1    P
WAN   6.65   0.7  S
RAT   2.27   1    P
RAT   4.17   0.7  S
PEL   4.51   0.7  P
PEL   8.09   0.5  S
PAL   2.61   1    P
PAL   4.56   0.7  S
BUM   5.24   0.7  P
# 2006 6 5 13 50 12.93  -7.9485 110.4547    9.44   0.76 0 0 0 297
WON   2.51   1     P
WON   4.31   0.7   S
WAN   2.70   1     P
WAN   4.71   0.7   S
RAT   3.53   0.7   P
RAT   6.37   0.7   S
PEL   4.61   1     P
PEL   8.34   0.7   S
PAL   2.44   1     P
PAL   4.34   0.7   S
NGL   3.56   1     P
NGL   6.23   0.7   S
BUM   6.18   1     P
BUM  10.60   0.7   S
# 2006 6 5 13 56 15.27  -7.9495 110.4575    8.90   1.17 0 0 0 298
WON   2.45   1   P
WON   4.37   0.7 S
WAN   2.68   1   P
WAN   4.22   0.5 S
TRI   4.47   1   P
TRI   7.22   0.7 S
RAT   3.51   1   P
RAT   6.34   0.7 S
PEL   4.62   1   P
PEL   8.36   0.7 S
PAL   2.40   1   P
PAL   4.26   0.7 S
NGL   3.53   0.7 P
NGL   6.23   0.7 S
BUM   6.02   0.7 P
BUM  11.11   0.7 S
# 2006 6 7 18 24 37.55  -7.9943 110.4143    9.54   1.40 0 0 0 299
WON   3.17   1    P
WON   5.62   0.7  S
WAN   3.70   1    P
WAN   6.68   0.7  S
TRI   3.92   1    P
RAT   2.50   0.7  P
RAT   4.70   0.7  S
PEL   4.61   1    P
PEL   8.34   0.7  S
PAL   2.67   0.7  P
PAL   4.68   0.7  S
NGL   4.66   0.7  P
NGL   8.33   0.7  S
KRI  10.55   0.7  S
BUM   5.46   1    P
BUM   9.92   0.7  S
# 2006 6 7 18 1 27.44  -7.9097 110.5085    9.34   0.98 0 0 0 300
WON   2.70   1    P
WON   4.49   0.7  S
WAN   1.99   1    P
WAN   3.31   0.7  S
RAT   4.82   0.7  P
PEL   5.14   0.7  P
PEL   9.28   0.7  S
PAL   2.98   1    P
PAL   4.98   0.7  S
NGL   2.75   1    P
NGL   4.51   0.7  S
KRI   4.42   1    P
# 2006 6 7 15 39 44.14  -7.9532 110.4398    7.71   2.04 0 0 0 301
WON   2.33   0.7   P
WON   4.20   0.7   S
WAN   2.86   0.7   P
WAN   4.95   0.7   S
RAT   3.19   0.7   P
RAT   5.66   0.7   S
PEL   4.41   0.7   P
PEL   7.79   0.7   S
PAL   2.35   0.7   P
NGL   3.80   0.7   P
NGL   6.63   0.7   S
BUM   5.85   0.7   P
BUM  10.40   0.7   S
# 2006 6 7 14 28 13.14  -7.9465 110.3862   15.00   2.69 0 0 0 302
WAN   4.50   0.7   P   
WAN   7.42   0.7   S
TRI   3.37   0.7   P
TRI   6.23   0.7   S
RAT   3.19   0.7   P
PEL   4.00   0.7   P
PEL   7.34   0.7   S
PAL   3.91   0.7   P
PAL   6.59   0.7   S
NGL   5.41   0.7   P
NGL   8.98   0.7   S
KRI   6.75   0.7   P
BUM   5.43   0.7   P
BUM   9.37   0.7   S
# 2006 6 7 17 58 27.23  -7.9735 110.4302   13.01   1.01 0 0 0 303
WON   3.29   0.7    P  
WON   5.57   0.5    S
WAN   3.59   0.7    P
WAN   6.45   0.7    S
TRI   4.30   0.7    P
RAT   3.36   0.7    P
RAT   5.92   0.7    S
PEL   4.75   0.7    P
PEL   8.61   0.7    S
PAL   2.92   0.7    P
PAL   5.28   0.7    S
NGL   4.34   0.7    P
NGL   7.87   0.7    S
# 2006 6 7 14 32 49.74  -7.9493 110.3888    5.56   1.74 0 0 0 304
WON   1.91   0.7     P
WON   3.41   0.7     S
WAN   3.67   0.7     P
WAN   6.72   0.7     S
TRI   2.60   0.7     P
TRI   5.06   0.7     S
RAT   2.40   0.7     P
RAT   4.55   0.7     S
PEL   3.21   0.7     P
PEL   6.54   0.7     S
PAL   3.05   0.7     P
PAL   5.10   0.7     S
BUM   4.61   0.7     P
BUM   8.78   0.7     S
# 2006 6 7 14 28 38.76  -7.9490 110.3758   12.02   2.61 0 0 0 305
WON   2.57   0.7    P
WAN   4.25   0.7    P
WAN   7.54   0.7    S
TRI   3.37   0.7    P
TRI   5.87   0.7    S
RAT   3.17   0.7    P
RAT   5.46   0.7    S
PEL   3.92   0.7    P
PEL   6.85   0.7    S
PAL   3.78   0.7    P
PAL   6.52   0.7    S
NGL   4.96   0.7    P
# 2006 6 7 14 17  9.90  -7.9393 110.3813    1.53   2.76 0 0 0 306
WON   1.80   1    P
WON   3.54   0.7  S
WAN   3.64   1    P
WAN   6.74   0.7  S
TRI   2.56   1    P
TRI   4.35   0.7  S
RAT   2.43   0.7  P
RAT   4.61   0.7  S
PEL   3.14   1    P
PEL   6.10   0.7  S
PAL   3.08   1    P
PAL   5.72   0.7  S
NGL   4.55   1    P
NGL   8.53   0.7  S
BUM   4.68   0.7  P
BUM   8.23   0.7  S
# 2006 6 7 13 53 18.45  -8.0007 110.4142    9.36   2.36 0 0 0 307
WON   3.35    1   P
WON   5.68    0.7 S
WAN   3.93    1   P
WAN   6.38    0.7 S
TRI   3.91    1   P
TRI   7.15    0.7 S
RAT   2.48    1   P
RAT   4.35    0.7 S
PEL   4.74    1   P
PAL   2.76    1   P
PAL   4.79    0.7 S
NGL   4.92    1   P
NGL   8.37    0.7 S
BUM   5.47    1   P
BUM   9.74    0.7 S
# 2006 6 7 12 20 56.78  -7.9775 110.4277   11.39   2.30 0 0 0 308
WON   3.23    1   P
WON   5.46    0.7 S
WAN   3.54    1   P
WAN   6.02    0.7 S
TRI   4.15    1   P
RAT   3.01    1   P
RAT   5.49    0.7 S
PEL   4.65    1   P
PEL   8.31    0.7 S
PAL   2.75    1   P
PAL   5.01    0.7 S
NGL   4.40    1   P
NGL   7.85    0.7 S
BUM   5.57    1   P
BUM  10.15    0.7 S
# 2006 6 7 11 16 56.42  -7.9302 110.4773    8.56   1.40 0 0 0 309
WON   2.42    0.7  P
WON   3.87    0.7  S
WAN   2.20    1    P
WAN   3.80    0.7  S
RAT   4.07    0.7  P
RAT   7.16    0.7  S
PEL   4.86    0.7  P
PEL   8.60    0.7  S
PAL   2.45    1    P
PAL   4.36    0.7  S
NGL   2.99    1    P
NGL   5.22    0.7  S
BUM   6.60    0.7  P
BUM  11.32    0.7  S
# 2006 6 7 10 56 53.57  -7.9075 110.5045   15.00   1.58 0 0 0 310
WON   3.48   1     P
WON   5.68   0.7   S
WAN   3.24   1     P
WAN   5.39   0.7   S
TRI   5.73   0.7   P
TRI  10.03   0.5   S
RAT   5.02   1     P
PEL   5.48   1     P
PEL   9.19   0.7   S
PAL   3.62   1     P
PAL   5.91   0.7   S
NGL   3.59   0.7   P
NGL   5.66   0.7   S
KRI   4.68   0.7   P
BUM   7.31   0.7   P
BUM  12.33   0.7   S
# 2006 6 7  8 51 46.68  -7.9617 110.4462    9.04   2.92 0 0 0 311
WON   2.65   1    P
WON   4.45   0.7  S
WAN   2.96   1    P
WAN   4.92   0.7  S
TRI   4.40   1    P
RAT   3.31   0.7  P
RAT   5.73   0.7  S
PEL   4.70   1    P
PEL   8.16   0.7  S
PAL   2.38   0.7  P
PAL   4.13   0.7  S
NGL   3.91   1    P
NGL   6.47   0.7  S
BUM   6.09   1    P
BUM  10.21   0.7  S
# 2006 6 7  5 6 21.64  -7.9472 110.4528    8.80   1.57 0 0 0 312
WON   2.35   0.7  P
WON   3.94   0.7  S
WAN   2.80   1    P
WAN   4.77   0.7  S
TRI   4.25   1    P
TRI   7.73   0.7  S
RAT   3.25   1    P
PEL   4.52   1    P
PEL   7.96   0.7  S
PAL   2.37   1    P
PAL   4.03   0.7  S
NGL   3.75   0.7  P
NGL   6.17   0.7  S
BUM   6.02   0.7  P
BUM  10.75   0.7  S
# 2006 6 7  5 6 21.82  -7.9502 110.4395    6.76   1.47 0 0 0 313
WON   2.17  0.7   P
WON   3.78  0.7   S
WAN   2.67  1     P
WAN   4.82  0.7   S
TRI   4.06  1     P
TRI   7.34  0.7   S
RAT   3.02  0.7   P
RAT   5.61  0.7   S
PEL   4.34  1     P
PEL   7.75  0.7   S
PAL   2.19  1     P
PAL   3.83  0.7   S
NGL   3.54  0.7   P
NGL   6.54  0.7   S
BUM   5.85  0.7   P
BUM  10.42  0.7   S
# 2006 6 5 14 8 51.60  -7.9740 110.3673    5.15   1.08 0 0 0 314
WON   2.77  1     P
WON   5.20  0.7   S
WAN   4.24  1     P
WAN   7.51  0.7   S
TRI   2.43  1     P
RAT   1.69  0.7   P
RAT   3.40  0.7   S
PEL   3.67  0.7   P
PEL   6.73  0.7   S
PAL   3.27  1     P
PAL   5.46  0.7   S
NGL   5.24  0.7   P
NGL   9.50  0.7   S
BUM   4.20  0.7   P
BUM   8.09  0.7   S
# 2006 6 5 14 36 18.85  -7.8885 110.4760   11.83   0.82 0 0 0 315
WON   2.49   1    P
WON   4.07   0.7  S
WAN   2.98   1    P
WAN   4.59   0.5  S
TRI   4.75   0.7  P
TRI   8.82   0.7  S
RAT   4.63   0.5  P
PEL   4.28   0.7  P
PAL   3.44   1    P
PAL   5.70   0.7  S
NGL   3.51   0.7  P
NGL   5.91   0.7  S
DES   4.70   1    P
BUM   6.52   1    P
BUM  11.49   0.7  S
# 2006 6 5 14 40 10.94  -7.9217 110.5150   11.55   1.08 0 0 0 316
WON   3.10   1    P
WON   5.24   0.7  S
WAN   2.49   1    P
WAN   4.28   0.7  S
TRI   5.59   0.7  P
PEL   5.42   0.7  P
PEL   9.48   0.5  S
PAL   2.87   1    P
PAL   4.84   0.7  S
NGL   3.09   1    P
NGL   5.15   0.7  S
DES   4.54   1    P
BUM   7.31   0.7  P
BUM  12.84   0.7  S
# 2006 6 5 14 47 10.42  -7.8885 110.4703   12.16   1.55 0 0 0 317
WON   2.58   1    P
WON   4.45   0.7  S
WAN   2.77   1    P
WAN   4.44   0.5  S
TRI   4.63   1    P
TRI   8.49   0.7  S
PEL   4.72   1    P
PEL   7.61   0.7  S
NGL   3.59   1    P
NGL   6.10   0.7  S
DES   5.04   0.7  P
DES   8.82   0.7  S
BUM   6.29   1    P
BUM  11.32   0.7  S
# 2006 6 5 14 47 10.48  -7.9437 110.4660    9.73   1.50 0 0 0 318
WON   2.51   1    P
WON   4.40   0.7  S
WAN   2.71   1    P
WAN   4.23   0.5  S
TRI   4.57   1    P
TRI   8.43   0.7  S
RAT   3.73   1    P
RAT   6.57   0.7  S
PEL   4.66   1    P
PEL   8.03   0.7  S
PAL   2.56   1    P
PAL   4.44   0.7  S
NGL   3.53   1    P
NGL   5.83   0.7  S
BUM   6.22   1    P
BUM  11.23   0.7  S
# 2006 6 5 15 8 54.84  -7.9835 110.4295   12.93   1.03 0 0 0 319
WON   3.45   1    P
WON   6.10   0.7  S
WAN   3.77   1    P
WAN   6.23   0.7  S
RAT   3.30   0.5  P
RAT   5.68   0.7  S
PEL   4.85   0.7  P
PAL   2.99   1    P
PAL   5.23   0.7  S
NGL   4.35   0.7  P
NGL   8.12   0.7  S
BUM   5.72   1    P
BUM  10.38   0.7  S
# 2006 6 5 15 12  4.07  -7.9550 110.5218    0.54   1.21 0 0 0 320
WAN   5.64   0.7   S
TRI  10.98   0.7   S
RAT   5.06   0.7   P
RAT   9.05   0.7   S
PEL   6.59   0     P
PAL   1.12   1     P
DES   6.20   0.7   P
DES   9.59   0.7   S
BUM   8.32   0.7   P
BUM  13.85   0.7   S
# 2006 6 5 16 32 51.99  -7.9633 110.4352   15.33   1.83 0 0 0 321
WON   3.53   1     P
WON   6.21   0.7   S
WAN   3.78   1     P
WAN   6.53   0.7   S
TRI   4.61   0     P
RAT   3.79   1     P
RAT   6.68   0.7   S
PEL   4.92   0.7   P
PAL   3.33   1     P
PAL   5.94   0.7   S
NGL   4.44   0.7   P
NGL   7.74   0.7   S
BUM   5.95   1     P
BUM  10.63   0.5   S
# 2006 6 5 15 26 21.95  -7.9447 110.4957   12.37   1.06 0 0 0 322
WON   2.81   1    P
WAN   2.83   1    P
WAN   4.58   0.7  S
TRI   5.26   1    P
TRI   9.00   0.7  S
PEL   5.16   0.7  P
PAL   2.86   1    P
PAL   4.68   0.7  S
NGL   3.67   1    P
NGL   6.09   0.7  S
DES   5.34   1    P
BUM   6.97   0.7  P
BUM  12.15   0.7  S
# 2006 6 5 15 44 52.46  -7.9918 110.4200    8.46   0.87 0 0 0 323
WON   3.07   1    P
WON   5.36   0.7  S
WAN   3.65   1    P
WAN   5.81   0.7  S
TRI   3.65   0.7  P
TRI   7.04   0.7  S
RAT   2.52   0.7  P
RAT   4.46   0.7  S
PEL   4.65   1    P
PEL   8.33   0.7  S
PAL   2.56   1    P
PAL   4.49   0.7  S
BUM   5.63   1    P
BUM  10.00   0.7  S
# 2006 6 5 15 55 48.93  -7.9485 110.4707   11.47   0.73 0 0 0 324
WON   2.90  0.7   P
WON   4.87  0.7   S
WAN   3.07  0.7   P
WAN   5.03  0.7   S
PEL   5.00  0.7   P
PEL   8.93  0.5   S
PAL   2.58  1     P
PAL   4.35  0.7   S
NGL   3.70  0.7   P
NGL   6.14  0.7   S
DES   5.57  0.7   P
# 2006 6 5 15 58  2.08  -7.9990 110.4107    8.18   1.07 0 0 0 325
WON   3.24  1     P
WON   5.64  0.7   S
WAN   3.90  1     P
WAN   6.28  0.7   S
TRI   3.85  1     P
TRI   7.15  0.7   S
RAT   2.24  0.7   P
RAT   4.07  0.7   S
PEL   4.68  1     P
PEL   8.04  0.7   S
PAL   2.72  1     P
PAL   4.56  0.7   S
NGL   4.89  0.7   P
NGL   8.60  0.7   S
BUM   5.44  0.7   P
BUM   9.75  0.7   S
# 2006 6 5 16 37  4.21  -7.9358 110.4640    9.13   1.27 0 0 0 326
WON   2.39   1    P
WON   4.03   0.7  S
WAN   2.58   1    P
WAN   4.14   0.5  S
TRI   4.45   1    P
TRI   8.12   0.5  S
RAT   6.34   0.7  S
PEL   4.52   1    P
PEL   8.25   0.7  S
PAL   2.41   1    P
PAL   4.32   0.7  S
NGL   3.38   1    P
NGL   5.78   0.7  S
BUM   6.09   1    P
BUM  10.78   0.7  S
# 2006 6 5 16 42  9.25  -7.9268 110.4852   10.24   0.56 0 0 0 327
WON   2.50  0.7   P
WON   4.22  0.7   S
WAN   2.42  1     P
WAN   4.20  0.7   S
PAL   2.59  1     P
PAL   4.47  0.7   S
NGL   3.21  1     P
NGL   5.51  0.7   S
DES   4.85  0.7   P
BUM   6.79  0.7   P
BUM  11.73  0.7   S
# 2006 6 5 16 53  5.14  -7.9548 110.4427   16.82   0.93 0 0 0 328
WON   3.59  0.7   P
WON   6.41  0.7   S
WAN   3.85  1     P
WAN   6.88  0.7   S
TRI   4.81  1     P
TRI   8.24  0.5   S
RAT   3.94  0.7   P
RAT   7.17  0.7   S
PEL   4.95  0.7   P
PEL   8.54  0.7   S
PAL   3.49  1     P
PAL   6.19  0.7   S
NGL   4.41  1     P
NGL   7.70  0.7   S
BUM   6.11  0.7   P
BUM  10.97  0.7   S
# 2006 6 5 16 58  8.97  -7.8558 110.5427   12.51   1.16 0 0 0 329
WON   3.56  1     P
WON   5.93  0.7   S
WAN   3.06  1     P
WAN   5.13  0.7   S
PAL   4.12  1     P
PAL   6.85  0.7   S
NGL   2.88  1     P
NGL   4.67  0.7   S
DES   3.86  0.7   P
DES   6.37  0.7   S
BUM   7.87  0.7   P
# 2006 6 5 17 31 39.46  -8.0297 110.3955   11.30   1.22 0 0 0 330
WON   3.99   1    P
WON   6.85   0.7  S
WAN   4.58   0.7  P
WAN   7.95   0.7  S
TRI   4.20   1    P
TRI   7.21   0.7  S
RAT   2.43   0.7  P
RAT   4.55   0.7  S
PEL   5.12   1    P
PEL   9.36   0.5  S
PAL   3.36   1    P
PAL   5.70   0.7  S
NGL   5.43   0.7  P
NGL   9.70   0.7  S
BUM   5.38   0.7  P
BUM   9.65   0.7  S
# 2006 6 5 17 34 22.65  -7.9242 110.5010    6.93   0.84 0 0 0 331
WON   2.33   1    P
WON   4.22   0.7  S
WAN   1.62   1    P
WAN   2.91   0.7  S
PEL   5.10   1    P
PEL   9.41   0.7  S
PAL   2.32   1    P
PAL   4.00   0.7  S
NGL   2.53   0.7  P
NGL   4.37   0.5  S
# 2006 6 5 14 56 49.64  -8.0098 110.4113   10.43   1.03 0 0 0 332
WON   3.52   0.7  P
WON   6.11   0.7  S
WAN   4.04   1    P
WAN   7.09   0.7  S
TRI   4.08   1    P
TRI   7.46   0.7  S
RAT   2.62   0.7  P
RAT   4.60   0.7  S
PEL   4.88   1    P
PEL   8.51   0.7  S
PAL   2.91   1    P
PAL   4.95   0.7  S
NGL   4.98   0.7  P
NGL   8.87   0.5  S
BUM   5.30   0.7  P
BUM  10.01   0.7  S
# 2006 6 5 16 40 50.67  -7.9618 110.4340    8.08   0.79 0 0 0 333
WON   2.43   1    P
WON   4.31   0.7  S
WAN   2.93   1    P
WAN   5.26   0.5  S
RAT   3.12   1    P
PEL   4.44   1    P
PEL   8.07   0.7  S
PAL   2.31   1    P
PAL   4.09   0.7  S
# 2006 6 5 17 36 45.77  -7.9473 110.4652   11.51   0.98 0 0 0 334
WON   2.73   1    P
WON   4.66   0.7  S
WAN   2.91   1    P
WAN   5.05   0.7  S
TRI   4.81   0.7  P
RAT   3.81   0.5  P
RAT   6.85   0.7  S
PEL   4.66   0.7  P
PEL   8.75   0.7  S
PAL   2.77   1    P
PAL   4.69   0.7  S
NGL   3.59   0.7  P
NGL   6.16   0.7  S
BUM   6.33   0.7  P
BUM  11.16   0.7  S
# 2006 6 5 17 47  4.98  -7.9820 110.3602    7.10   1.57 0 0 0 335
WON   3.05   1   P
WON   5.54   0.7 S
WAN   4.46   1   P
WAN   8.27   0.7 S
TRI   2.62   0   P
TRI   5.10   0.7 S
RAT   1.79   1   P
RAT   3.25   0.7 S
PEL   3.92   0.7 P
PEL   7.13   0.7 S
PAL   3.47   1   P
PAL   6.20   0.7 S
NGL   5.45   0.7 P
NGL   9.73   0.7 S
BUM   4.64   0.7 P
# 2006 6 5 17 49 55.72  -7.9715 110.4638   10.53   1.05 0 0 0 336
WON   2.64   0.7  P
WAN   2.95   1    P
WAN   5.06   0.7  S
TRI   4.62   0.7  P
TRI   8.43   0.7  S
RAT   3.61   1    P
RAT   6.29   0.7  S
PEL   4.87   1    P
PEL   8.90   0.7  S
PAL   2.48   1    P
PAL   4.15   0.7  S
NGL   3.94   0.7  P
NGL   6.71   0.7  S
BUM   6.28   0.7  P
BUM  11.43   0.7  S
# 2006 6 5 17 53 34.74  -7.9608 110.4418    8.98   1.03 0 0 0 337
WON   2.56   1    P
WON   4.33   0.7  S
WAN   3.02   1    P
WAN   5.14   0.7  S
TRI   4.24   1    P
TRI   7.66   0.7  S
RAT   3.22   0.7  P
RAT   5.55   0.7  S
PEL   4.57   1    P
PEL   7.78   0.7  S
PAL   2.43   1    P
PAL   4.14   0.7  S
NGL   4.01   1    P
NGL   6.76   0.7  S
BUM   5.97   0.7  P
BUM  10.06   0.7  S
# 2006 6 5 17 58  3.24  -7.8945 110.5018   13.32   1.59 0 0 0 338
WON   3.22   1    P
WON   5.26   0.7  S
WAN   2.94   1    P
WAN   4.95   0.7  S
TRI   5.67   1    P
TRI   9.06   0.7  S
RAT   5.16   1    P
PEL   5.27   0.7  P
PEL   9.05   0.7  S
PAL   3.58   1    P
PAL   5.70   0.7  S
NGL   3.23   1    P
NGL   5.38   0.7  S
DES   4.34   1    P
BUM   7.23   0.7  P
BUM  11.99   0.7  S
# 2006 6 5 17 58  3.09  -7.8942 110.5023   14.16   1.56 0 0 0 339
WON   3.37   1    P
WON   5.41   0.7  S
WAN   3.08   1    P
WAN   5.12   0.7  S
TRI   5.76   0.7  P
TRI   9.39   0.7  S
RAT   5.25   0.7  P
PEL   5.42   0.7  P
PEL   8.84   0.7  S
PAL   3.74   0.7  P
PAL   5.87   0.7  S
NGL   3.38   1    P
NGL   5.52   0.7  S
DES   4.48   1    P
BUM   7.23   0.7  P
BUM  12.40   0.7  S
# 2006 6 5 18 1 48.81  -7.9285 110.5013    5.72   0.93 0 0 0 340
WON   2.24   1    P
WON   4.05   0.7  S
WAN   1.32   1    P
WAN   2.48   0.7  S
TRI   5.21   1    P
PEL   5.09   0.7  P
PAL   2.07   1    P
PAL   3.75   0.7  S
NGL   2.40   0.7  P
NGL   4.38   0.7  S
# 2006 6 5 18 2 56.55  -7.9380 110.5165    7.77   1.17 0 0 0 341
WON   2.71   1    P
WON   4.48   0.7  S
WAN   1.77   1    P
WAN   2.93   0.7  S
TRI   5.59   0.7  P
RAT   4.60   0.7  P
RAT   8.15   0.7  S
PEL   5.52   1    P
PAL   2.51   1    P
PAL   4.22   0.7  S
NGL   2.85   0.7  P
NGL   4.87   0.7  S
DES   4.80   0.7  P
BUM   7.38   0.7  P
BUM  13.15   0.7  S
# 2006 6 5 18 30 23.83  -7.9753 110.4050    7.50   1.16 0 0 0 342
WON   2.68   1    P
WON   4.67   0.7  S
WAN   3.57   1    P
WAN   5.81   0.7  S
TRI   3.51   1    P
RAT   2.41   1    P
RAT   4.20   0.7  S
PEL   4.13   1    P
PEL   7.52   0.7  S
PAL   2.63   1    P
PAL   4.52   0.7  S
NGL   4.60   1    P
NGL   8.04   0.7  S
BUM   4.83   0.7  P
BUM   9.06   0.5  S
# 2006 6 5 18 35 53.37  -7.9293 110.5163    8.24   1.93 0 0 0 343
WON   2.71   1    P
WON   4.64   0.7  S
WAN   1.81   0.7  P
WAN   2.94   0.7  S
TRI   9.31   0.5  S
RAT   4.72   0.7  P
RAT   8.26   0.7  S
PEL   5.59   1    P
PEL   9.65   0.7  S
PAL   2.60   0.7  P
PAL   4.40   0.7  S
NGL   2.91   0.7  P
NGL   5.02   0.7  S
DES   4.89   1    P
DES   8.37   0.7  S
BUM   7.42   0.7  P
BUM  13.02   0.7  S
# 2006 6 5 18 35 53.52  -7.9273 110.5060    7.66   1.80 0 0 0 344
WON   2.57    1   P
WON   4.32    0.7 S
WAN   1.66    0.7 P
WAN   2.80    0.7 S
RAT   4.58    0.7 P
RAT   8.03    0.7 S
PEL   5.43    1   P
PEL   9.31    0.7 S
PAL   2.45    1   P
PAL   4.26    0.7 S
NGL   2.75    0.7 P
NGL   4.87    0.7 S
DES   4.74    1   P
BUM   7.26    0.7 P
BUM  12.86    0.7 S
# 2006 6 5 18 37 28.54  -7.9658 110.4353   14.88   1.05 0 0 0 345
WON   3.50    1    P
WON   6.14    0.7  S
WAN   3.70    1    P
WAN   6.60    0.7  S
TRI   4.59    0.7  P
RAT   3.69    0.7  P
RAT   6.62    0.7  S
PEL   4.84    1    P
PEL   8.49    0.7  S
PAL   3.22    0.7  P
PAL   5.61    0.7  S
NGL   4.38    0.7  P
NGL   7.85    0.7  S
BUM   5.83    0.7  P
BUM  10.88    0.7  S
# 2006 6 5 18 40 54.91  -7.9258 110.4928    8.78   0.69 0 0 0 346
WON   2.40   0.7   P
WON   4.23   0.7   S
WAN   2.10   1     P
WAN   3.82   0.7   S
PAL   2.52   1     P
PAL   4.28   0.7   S
NGL   2.87   0.7   P
NGL   4.68   0.7   S
# 2006 6 5 19 1 59.57  -7.8225 110.4502    6.04   0.17 0 0 0 347
WON   2.18   0.7   P
WON   3.65   0.7   S
WAN   3.23   1     P
WAN   5.26   0.5   S
PEL   3.76   0.7   P
PEL   6.32   0.5   S
PAL   4.09   0.7   P
NGL   3.25   0     P
NGL   5.30   0.7   S
# 2006 6 5 19 4 10.55  -7.9450 110.4737    8.34   0.59 0 0 0 348
WON   2.38   1     P
WON   4.13   0.7   S
WAN   2.31   1     P
WAN   4.06   0.7   S
TRI   4.82   0.7   P
TRI   8.38   0.7   S
RAT   3.84   0.7   P
RAT   6.83   0.7   S
PEL   4.76   0.7   P
PEL   8.68   0.7   S
PAL   2.26   0.7   P
PAL   3.94   0.7   S
NGL   3.26   1     P
NGL   5.61   0.5   S
# 2006 6 5 19 15 31.21  -7.9817 110.4182    8.14   1.90 0 0 0 349
WON   2.92   1     P
WON   5.15   0.7   S
WAN   3.56   1     P
WAN   6.10   0.7   S
TRI   3.86   1     P
RAT   2.59   0.7   P
RAT   4.42   0.7   S
PEL   4.51   1     P
PEL   7.71   0.7   S
PAL   2.51   1     P
PAL   4.20   0.7   S
NGL   4.56   1     P
NGL   7.84   0.7   S
BUM   5.53   1     P
BUM   9.63   0.7   S
# 2006 6 5 19 11 39.53  -7.9302 110.5040    5.78   0.38 0 0 0 350
WON   2.25   1      P
WON   4.20   0.7    S
WAN   1.30   1      P
WAN   2.42   0.7    S
PAL   2.04   1      P
PAL   3.75   0.7    S
NGL   2.43   0.7    P
NGL   4.41   0.7    S
# 2006 6 5 19 20 29.13  -7.9302 110.5030    6.07   0.76 0 0 0 351
WON 2.32    1    P
WON   4.31  0.7  S
WAN 1.37    0    P
WAN   2.47  0.7  S
PEL 5.19    1    P
PAL 2.09    1    P
PAL   3.79  0.7  S
NGL   2.55  0.7  P
NGL   4.46  0.7  S
# 2006 6 5 19 21 43.40  -7.9275 110.4730    9.57   1.86 0 0 0 352
WON 2.32    1    P
WON   3.96  0.7  S
WAN 2.42    1    P
WAN   4.11  0.7  S
TRI 4.87    1    P
RAT   4.02  0.7  P
RAT   7.08  0.7  S
PEL 4.80    1    P
PEL   8.23  0.7  S
PAL 2.63    1    P
PAL   4.50  0.7  S
NGL 3.30    1    P
NGL   5.68  0.7  S
DES 4.97    1    P
BUM   6.60  0.7  P
BUM  11.36  0.7  S
# 2006 6 5 19 27 43.20  -7.9683 110.4040    6.74   1.01 0 0 0 353
WON 2.66      1     P
WON   4.70    0.7   S
WAN 3.56      1     P
WAN   5.78    0.7   S
TRI 3.46      1     P
RAT 2.37      0.5     P
RAT   4.30    0.7   S
PEL 4.05      1     P
PEL   7.49    0.7   S
PAL 2.61      1     P
PAL   4.65    0.7   S
NGL   4.58    0.7   P
NGL   7.74    0.7   S
BUM   5.16    0.7   P
BUM 9.13      0.5     S
