root,doydir,station,day,kind,nfiles,nbytes
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NJ6,176,EDL,148,33622261
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NJ7,176,EDL,148,29074458
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NJ8,176,EDL,151,34587405
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NK1,176,EDL,148,32879584
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NK2,176,EDL,172,42466702
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NK3,176,EDL,148,30443051
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NK4,176,EDL,148,29102168
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NK5,176,EDL,148,29169011
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NL1,176,EDL,154,35655906
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NL2,176,EDL,148,37370858
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NL3,176,EDL,148,29761663
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NL4,176,EDL,148,29642959
/Volumes/Untitled/MERAMEX DATA,DOY 176_120505,NL5,176,EDL,148,30457795
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AE1,177,EDL,148,38589394
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AE2,177,EDL,148,29193362
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AE3,177,EDL,148,30503609
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AF1,177,EDL,148,45368574
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AF2,177,EDL,148,29381988
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AF4,177,EDL,148,47235086
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AFB,177,SAM,144,52523008
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AG1,177,EDL,148,28969186
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AG2,177,EDL,148,28845750
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AG3,177,EDL,148,40406160
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AG4,177,EDL,148,29089941
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AH2,177,EDL,148,30196604
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AH3,177,EDL,148,35314844
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AH4,177,EDL,148,29015529
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AHB,177,SAM,144,55738368
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AI1,177,EDL,91,13890498
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AI2,177,EDL,148,32606206
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AI3,177,EDL,148,34857873
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AJ1,177,EDL,151,30706576
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AJ2,177,EDL,151,29214225
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AJB,177,SAM,144,48934912
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AK1,177,EDL,151,32395249
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AK2,177,EDL,151,29501114
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AK4,177,EDL,151,30465978
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,AK5,177,EDL,148,32613975
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BE1,177,EDL,148,42871932
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BE2,177,EDL,148,38993763
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BE3,177,EDL,148,34232281
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BEB,177,SAM,144,56549376
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BF1,177,EDL,148,38687883
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BF2,177,EDL,148,33344147
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BF3,177,EDL,148,34841539
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BG2,177,EDL,148,32829146
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BG3,177,EDL,148,53465146
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BGB,177,SAM,144,57573376
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BH1,177,EDL,148,32119720
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BH2,177,EDL,148,42238998
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BI2,177,EDL,148,45035474
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BI4,177,EDL,148,32832532
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BJ1,177,EDL,148,29060861
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BJ2,177,EDL,148,28817385
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BK1,177,EDL,148,30036321
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BK2,177,EDL,147,32988691
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BK3,177,EDL,148,32155738
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,BKB,177,SAM,144,51892224
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CE1,177,EDL,148,36044218
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CE2,177,EDL,148,29173368
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CE3,177,EDL,148,35615765
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CF3,177,EDL,148,33721590
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CFB,177,SAM,144,58765312
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CG1,177,EDL,148,29118754
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CG2,177,EDL,148,33915495
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CG4,177,EDL,148,32679181
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CH1,177,EDL,148,37008868
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CH2,177,EDL,148,31199418
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CHB,177,SAM,144,44720128
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CI1,177,EDL,148,37448217
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CI2,177,EDL,148,30359754
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CI3,177,EDL,148,28945355
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CJ1,177,EDL,148,29702974
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CJ2,177,EDL,148,30920807
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CK1,177,EDL,148,44164958
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CK2,177,EDL,148,30710973
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CK3,177,EDL,148,28942677
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CK4,177,EDL,148,33190681
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,CK6,177,EDL,148,34641129
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DE1,177,EDL,148,30062415
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DEB,177,SAM,144,56123392
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DG1,177,EDL,148,35046376
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DGB,177,SAM,145,70578176
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DH1,177,EDL,148,29037166
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DH2,177,EDL,148,33882010
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DH3,177,EDL,148,29712735
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DI1,177,EDL,148,30710393
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DI2,177,EDL,148,34044679
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DIB,177,SAM,144,39137280
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DJ1,177,EDL,148,29164009
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DJ2,177,EDL,148,32789898
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DJ3,177,EDL,148,29882941
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DK1,177,EDL,148,29653615
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DK2,177,EDL,148,105554452
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DK3,177,EDL,148,29262171
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DKB,177,SAM,144,36794368
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,DL1,177,EDL,148,30467765
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NG1,177,EDL,148,56688159
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NG2,177,EDL,148,41255346
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ1,177,EDL,148,28881093
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ2,177,EDL,148,28912307
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ3,177,EDL,148,30789728
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ4,177,EDL,148,30945475
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ5,177,EDL,148,29671386
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ6,177,EDL,148,31856058
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ7,177,EDL,148,29311778
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NJ8,177,EDL,148,33491251
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NK1,177,EDL,148,33616133
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NK2,177,EDL,148,41843297
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NK3,177,EDL,148,30035329
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NK4,177,EDL,148,29115695
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NK5,177,EDL,148,29279156
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NL1,177,EDL,148,35651623
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NL2,177,EDL,148,34853872
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NL3,177,EDL,148,29366411
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NL4,177,EDL,148,29634753
/Volumes/Untitled/MERAMEX DATA,DOY 177_120505,NL5,177,EDL,148,30010590
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AE1,178,EDL,148,39579203
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AE2,178,EDL,148,29330234
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AE3,178,EDL,148,30265054
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AF1,178,EDL,148,48678508
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AF2,178,EDL,148,29415285
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AF4,178,EDL,148,49925079
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AFB,178,SAM,144,52760576
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AG1,178,EDL,148,29277654
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AG2,178,EDL,148,28890729
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AG3,178,EDL,148,42782757
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AG4,178,EDL,148,29366420
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AH2,178,EDL,148,29904178
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AH3,178,EDL,151,34930291
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AH4,178,EDL,148,28860588
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AHB,178,SAM,144,55853056
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AI1,178,EDL,52,9285317
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AI2,178,EDL,148,31517029
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AI3,178,EDL,148,33405383
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AJ1,178,EDL,148,30637663
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AJ2,178,EDL,148,29237298
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AJB,178,SAM,144,55840768
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AK1,178,EDL,148,33498807
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AK2,178,EDL,148,29489369
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AK4,178,EDL,148,30008441
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,AK5,178,EDL,148,34815457
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BE1,178,EDL,148,42657396
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BE2,178,EDL,148,40232166
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BE3,178,EDL,148,35030897
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BEB,178,SAM,144,57094144
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BF1,178,EDL,148,40337655
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BF2,178,EDL,148,34680964
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BF3,178,EDL,148,36216590
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BG2,178,EDL,148,32718838
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BG3,178,EDL,148,53436749
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BGB,178,SAM,144,57868288
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BH1,178,EDL,148,32180164
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BH2,178,EDL,151,44859522
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BH3,178,EDL,115,19656663
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BI2,178,EDL,148,46511429
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BI4,178,EDL,148,32746468
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BJ1,178,EDL,148,29075277
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BJ2,178,EDL,148,29006492
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BK1,178,EDL,148,29832465
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BK2,178,EDL,147,43200812
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BK3,178,EDL,148,32186228
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,BKB,178,SAM,144,54779904
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CE1,178,EDL,148,38709383
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CE2,178,EDL,148,29413974
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CE3,178,EDL,148,34173143
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CF3,178,EDL,148,41568673
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CFB,178,SAM,144,57823232
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CG1,178,EDL,148,30102383
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CG2,178,EDL,148,32018124
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CG4,178,EDL,148,38129887
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CH1,178,EDL,148,38392337
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CH2,178,EDL,148,31204900
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CHB,178,SAM,144,46936064
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CI1,178,EDL,148,39079263
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CI2,178,EDL,148,30320210
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CI3,178,EDL,148,28899167
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CJ1,178,EDL,148,30547154
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CJ2,178,EDL,148,32784439
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CK1,178,EDL,148,47002314
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CK2,178,EDL,148,31461406
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CK3,178,EDL,148,29016616
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CK4,178,EDL,148,34485992
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,CK6,178,EDL,148,32208369
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DE1,178,EDL,148,30250499
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DEB,178,SAM,144,56295424
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DG1,178,EDL,148,34620022
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DGB,178,SAM,145,73383936
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DH1,178,EDL,148,29037518
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DH2,178,EDL,148,35397160
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DH3,178,EDL,148,29881265
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DI1,178,EDL,148,32002558
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DI2,178,EDL,148,35222942
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DIB,178,SAM,144,39505920
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DJ1,178,EDL,148,29362123
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DJ2,178,EDL,149,32496166
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DJ3,178,EDL,148,29915284
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DK1,178,EDL,148,29616426
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DK2,178,EDL,148,105487376
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DK3,178,EDL,148,29392577
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DKB,178,SAM,144,37060608
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,DL1,178,EDL,148,30497798
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NG1,178,EDL,148,56309548
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NG2,178,EDL,148,38299020
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ1,178,EDL,148,28791713
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ2,178,EDL,148,28791942
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ3,178,EDL,148,30986341
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ4,178,EDL,148,29717482
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ5,178,EDL,148,29524470
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ6,178,EDL,148,32072411
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ7,178,EDL,148,29195800
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NJ8,178,EDL,148,32961780
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NK1,178,EDL,148,33816551
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NK2,178,EDL,147,41104011
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NK3,178,EDL,148,29824374
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NK4,178,EDL,148,29036417
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NK5,178,EDL,148,29413356
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NL1,178,EDL,149,35680656
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NL2,178,EDL,148,34594285
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NL3,178,EDL,148,29516068
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NL4,178,EDL,148,29521205
/Volumes/Untitled/MERAMEX DATA,DOY 178_120505,NL5,178,EDL,148,30192692
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AE1,179,EDL,148,39653049
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AE2,179,EDL,148,29263310
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AE3,179,EDL,148,30724486
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AF1,179,EDL,148,46931017
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AF2,179,EDL,148,29364056
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AF4,179,EDL,148,47833584
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AFB,179,SAM,144,53084160
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AG1,179,EDL,148,29492116
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AG2,179,EDL,148,28912698
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AG3,179,EDL,148,40035500
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AG4,179,EDL,148,29255670
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AH2,179,EDL,148,29966391
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AH3,179,EDL,148,34544429
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AH4,179,EDL,148,28954969
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AHB,179,SAM,144,55873536
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AI1,179,EDL,73,12295420
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AI2,179,EDL,148,29223007
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AI3,179,EDL,148,33861010
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AJ1,179,EDL,148,31033214
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AJ2,179,EDL,148,29232887
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AJB,179,SAM,144,55021568
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AK1,179,EDL,148,34364232
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AK2,179,EDL,148,29473317
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AK4,179,EDL,148,30366853
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,AK5,179,EDL,148,33891413
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BE1,179,EDL,148,42950897
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BE2,179,EDL,148,40979992
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BE3,179,EDL,148,35149252
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BEB,179,SAM,144,56696832
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BF1,179,EDL,148,38432887
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BF2,179,EDL,148,34199184
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BF3,179,EDL,148,35610309
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BG2,179,EDL,148,32122298
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BG3,179,EDL,148,53265605
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BGB,179,SAM,144,56700928
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BH1,179,EDL,148,33120721
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BH2,179,EDL,148,43169142
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BH3,179,EDL,148,36421741
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BI2,179,EDL,148,46895287
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BI4,179,EDL,148,33355104
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BJ1,179,EDL,148,28990351
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BJ2,179,EDL,148,29024019
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BK1,179,EDL,148,30794073
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BK2,179,EDL,147,33882803
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BK3,179,EDL,148,32616281
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,BKB,179,SAM,144,55025664
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CE1,179,EDL,148,37085935
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CE2,179,EDL,148,29257259
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CE3,179,EDL,148,35328662
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CF3,179,EDL,148,42217440
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CFB,179,SAM,144,55812096
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CG1,179,EDL,148,29958152
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CG2,179,EDL,154,31121490
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CG4,179,EDL,148,40030292
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CH1,179,EDL,148,36434168
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CH2,179,EDL,148,30986423
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CHB,179,SAM,144,49119232
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CI1,179,EDL,148,46932732
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CI2,179,EDL,148,31423298
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CI3,179,EDL,148,28959858
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CJ1,179,EDL,148,32481858
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CJ2,179,EDL,148,34886984
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CK1,179,EDL,148,45699242
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CK2,179,EDL,148,34195358
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CK3,179,EDL,148,28865295
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CK4,179,EDL,148,34413136
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,CK6,179,EDL,148,30338231
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DE1,179,EDL,148,30461993
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DEB,179,SAM,144,56066048
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DG1,179,EDL,148,35774215
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DGB,179,SAM,145,75186176
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DH1,179,EDL,148,29137186
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DH2,179,EDL,148,44307914
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DH3,179,EDL,148,30201922
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DI1,179,EDL,148,31973557
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DI2,179,EDL,148,34331373
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DIB,179,SAM,144,41041920
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DJ1,179,EDL,148,30292555
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DJ2,179,EDL,148,32828973
/Volumes/Untitled/MERAMEX DATA,DOY 179_120505,DJ3,179,EDL,148,30411685
