time,latitude,longitude,depth,rms,nphs,gap,dist,errh_km,errz_km,time_utc,quality_pass
1091308195.524982,-8.819597,109.804774,41.143229,0.402672,22,288.363,108.917,5.54,13.8,2004-07-31 21:09:55.524981975+00:00,False
1091319828.448903,-8.819597,110.508665,78.039063,0.273431,15,311.432,81.148,10.49,15.44,2004-08-01 00:23:48.448903084+00:00,False
1091339892.856768,-8.811693,111.348517,17.589193,0.418204,29,318.632,86.9876,5.11,6.87,2004-08-01 05:58:12.856767893+00:00,False
1091345682.914146,-8.376963,111.957401,154.466146,0.261354,8,338.379,109.642,53.36,43.2,2004-08-01 07:34:42.914145947+00:00,False
1091366355.266981,-7.634629,111.367926,6.676921,0.363704,29,248.523,25.8233,3.09,3.33,2004-08-01 13:19:15.266980885+00:00,True
1091366477.071708,-7.630676,111.294816,-0.488118,0.128712,8,272.044,17.7815,5.18,5.54,2004-08-01 13:21:17.071707964+00:00,False
1091368860.861148,-7.628042,111.332026,5.523926,0.186924,13,236.918,21.8922,3.08,3.56,2004-08-01 14:01:00.861148119+00:00,True
1091369820.374938,-7.645167,111.349339,1.982585,0.366807,39,228.614,23.7848,2.05,2.21,2004-08-01 14:17:00.374938011+00:00,True
1091370059.37952,-7.629359,111.334687,5.441569,0.336683,20,237.303,22.1782,2.42,2.82,2004-08-01 14:20:59.379519939+00:00,True
1091392388.823239,-8.669418,110.777844,98.628255,0.26955,21,285.694,55.7345,8.65,6.89,2004-08-01 20:33:08.823239088+00:00,False
1091409175.262311,-9.019837,112.013263,224.963542,0.676205,19,319.946,195.784,34.09,40.8,2004-08-02 01:12:55.262310982+00:00,False
1091411804.535583,-9.193729,110.353873,103.404948,0.327367,12,319.009,124.77,18.29,31.52,2004-08-02 01:56:44.535583019+00:00,False
1091431783.7947,-7.110318,109.791067,3.62972,0.11785,9,164.998,10.0896,3.69,3.44,2004-08-02 07:29:43.794699907+00:00,True
1091442752.023638,-7.907982,111.067245,249.670573,0.389085,13,307.882,41.7439,72.0,17.72,2004-08-02 10:32:32.023638010+00:00,False
1091455673.497463,-9.117322,110.281856,26.154297,0.324769,11,325.694,118.324,8.94,21.69,2004-08-02 14:07:53.497462988+00:00,False
1091463651.292881,-8.657562,110.885771,57.367513,0.222902,22,305.566,53.2114,4.91,5.94,2004-08-02 16:20:51.292881012+00:00,False
1091468046.738487,-6.667683,110.920438,8.571126,0.10497,8,114.066,10.0545,2.0,5.08,2004-08-02 17:34:06.738487005+00:00,True
1091472460.566382,-8.540316,112.581459,140.959635,0.264415,17,336.336,178.598,25.57,45.82,2004-08-02 18:47:40.566381931+00:00,False
1091501499.557018,-8.4784,111.452986,91.62793,0.195027,21,309.504,71.0217,7.75,4.48,2004-08-03 02:51:39.557018042+00:00,False
1091505626.74369,-8.270915,110.093978,75.444824,0.349004,53,231.339,41.1021,3.23,2.48,2004-08-03 04:00:26.743690014+00:00,True
1091507928.174817,-8.279478,109.318522,70.297526,0.435344,36,288.836,69.5302,7.3,11.48,2004-08-03 04:38:48.174817085+00:00,False
1091550629.243538,-8.653609,111.129621,61.732422,0.448157,56,299.721,59.3416,4.21,4.3,2004-08-03 16:30:29.243537903+00:00,True
1091551855.966125,-8.652292,110.928407,52.755534,0.212939,17,313.475,68.7478,5.8,9.24,2004-08-03 16:50:55.966125011+00:00,False
1091555688.199212,-8.496184,110.735759,36.407715,0.452369,73,282.269,38.7858,2.6,2.77,2004-08-03 17:54:48.199212074+00:00,True
1091586716.475299,-8.488939,110.74974,38.590169,0.203402,16,298.595,38.0754,3.47,3.34,2004-08-04 02:31:56.475298882+00:00,True
1091588771.201217,-8.620675,110.448701,37.931315,0.265222,13,298.008,60.2721,5.09,8.86,2004-08-04 03:06:11.201216936+00:00,False
1091605569.546091,-8.896004,110.175316,24.177734,0.310496,14,322.193,101.003,8.55,14.54,2004-08-04 07:46:09.546091080+00:00,False
1091620702.887727,-6.956516,110.429321,-1.126383,0.148683,10,173.998,20.2288,1.57,1.32,2004-08-04 11:58:22.887727022+00:00,True
1091632240.319265,-8.876244,110.15,24.095378,0.277354,25,288.306,98.7108,4.2,7.47,2004-08-04 15:10:40.319264889+00:00,True
1091638136.276761,-8.761633,111.239103,69.144531,0.163578,8,342.463,85.3209,29.43,23.13,2004-08-04 16:48:56.276761055+00:00,False
1091646153.337801,-7.309898,109.953455,60.744141,0.195436,9,264.907,6.01907,16.15,9.77,2004-08-04 19:02:33.337800980+00:00,False
1091647770.232763,-8.914447,110.11396,41.802083,0.123649,9,321.884,120.109,23.25,35.04,2004-08-04 19:29:30.232763052+00:00,False
1091650098.237852,-8.867022,110.119343,59.920573,0.131811,9,320.382,114.887,17.44,29.82,2004-08-04 20:08:18.237852097+00:00,False
1091651309.6624,-8.8881,110.119321,46.084635,0.163264,10,321.024,117.225,16.28,30.55,2004-08-04 20:28:29.662400007+00:00,False
1091655496.427365,-9.035645,110.727434,33.566406,0.292006,9,319.09,114.65,52.62,45.05,2004-08-04 21:38:16.427365065+00:00,False
1091683472.867744,-8.318999,110.322259,37.519531,0.278627,21,270.131,35.0763,3.32,3.21,2004-08-05 05:24:32.867743969+00:00,True
1091737278.872083,-8.386185,110.496668,45.178711,0.201492,15,278.401,33.6874,3.78,3.21,2004-08-05 20:21:18.872082949+00:00,True
1091752212.876895,-8.6681,111.194942,71.532878,0.343161,36,311.789,64.3058,5.69,6.07,2004-08-06 00:30:12.876894951+00:00,False
1091774349.127848,-8.9184,110.288643,9.930013,0.596608,121,296.584,96.9663,3.01,3.84,2004-08-06 06:39:09.127847910+00:00,False
1091786467.179187,-8.853849,110.250015,33.401693,0.372457,17,307.121,95.0648,6.77,14.91,2004-08-06 10:01:07.179187059+00:00,False
1091794166.018727,-8.316364,111.198297,132.229818,0.282521,32,300.089,37.9653,7.44,3.04,2004-08-06 12:09:26.018727064+00:00,False
1091795694.838649,-9.620554,112.347239,168.960938,0.547207,24,324.911,237.649,30.32,61.05,2004-08-06 12:34:54.838649035+00:00,False
1091801720.861046,-8.291334,111.093082,16.024414,0.156555,8,319.126,30.7468,6.39,7.81,2004-08-06 14:15:20.861046076+00:00,False
1091807189.756267,-6.947623,111.940567,-2.917643,0.194057,13,319.014,49.5618,6.59,6.58,2004-08-06 15:46:29.756267071+00:00,False
1091819999.839377,-8.853849,111.017968,24.177734,0.216884,12,321.271,90.9498,6.73,13.97,2004-08-06 19:19:59.839376926+00:00,False
1091918780.870253,-8.955286,111.198151,18.989258,0.410977,32,318.766,92.9969,5.33,8.64,2004-08-07 22:46:20.870253086+00:00,False
1091931751.644456,-6.685468,112.434519,229.246094,0.611887,23,306.662,118.125,29.85,21.76,2004-08-08 02:22:31.644455910+00:00,False
1091949796.598708,-8.785346,111.209824,59.755859,0.127856,10,324.359,86.846,14.42,18.32,2004-08-08 07:23:16.598707914+00:00,False
1091968504.784403,-8.885465,111.087348,30.107422,0.184061,16,323.578,81.6984,7.38,10.89,2004-08-08 12:35:04.784403086+00:00,False
1092057900.623594,-9.847141,109.1235,40.154948,0.429838,26,323.814,244.538,13.66,40.21,2004-08-09 13:25:00.623594046+00:00,False
1092070764.226906,-8.774807,110.388697,36.037109,0.28003,11,315.47,78.4958,8.02,14.25,2004-08-09 16:59:24.226906061+00:00,False
1092077651.073222,-7.271365,109.708146,9.003499,0.0223199,10,157.136,3.45761,4.36,3.41,2004-08-09 18:54:11.073221922+00:00,True
1092088108.065034,-8.242592,110.266386,42.955078,0.327517,8,257.93,51.2658,41.09,15.91,2004-08-09 21:48:28.065033913+00:00,False
1092157823.916322,-8.446783,110.712421,18.495117,0.150062,9,305.29,42.3194,4.55,8.75,2004-08-10 17:10:23.916321993+00:00,False
1092165362.221335,-7.226575,109.913387,1.014893,0.15624,8,100.674,5.21262,0.85,1.74,2004-08-10 19:16:02.221334934+00:00,True
1092165412.457766,-7.233821,109.912049,3.979736,0.164042,8,103.507,4.39702,0.9,1.68,2004-08-10 19:16:52.457766056+00:00,True
1092165561.296432,-7.231845,109.912052,4.020915,0.168734,8,102.743,4.61604,0.84,1.71,2004-08-10 19:19:21.296432018+00:00,True
1092165703.367224,-7.231845,109.912052,4.020915,0.165834,8,102.743,4.61604,0.85,1.7,2004-08-10 19:21:43.367223978+00:00,True
1092175063.985053,-8.751094,110.279408,135.029948,0.456431,12,301.501,103.397,38.02,36.27,2004-08-10 21:57:43.985053062+00:00,False
1092200787.876745,-9.193729,108.741788,42.790365,0.497679,22,319.978,250.515,13.37,42.05,2004-08-11 05:06:27.876744986+00:00,False
1092228633.349494,-8.396723,111.538009,120.782227,0.450983,70,288.131,72.8677,3.9,2.93,2004-08-11 12:50:33.349493980+00:00,True
1092241273.607877,-8.811693,111.113891,26.154297,0.169476,10,322.322,87.3443,17.34,20.64,2004-08-11 16:21:13.607877016+00:00,False
1092277789.245789,-8.2584,109.174819,94.67513,0.119381,8,310.034,73.1834,22.45,24.53,2004-08-12 02:29:49.245789051+00:00,False
1092281423.614504,-8.595645,111.268086,71.285807,0.216271,10,329.808,62.7835,12.02,9.99,2004-08-12 03:30:23.614504099+00:00,False
1092298834.610083,-7.268401,109.711139,8.98291,0.088336,8,262.724,7.63782,2.15,2.52,2004-08-12 08:20:34.610083103+00:00,True
1092325606.21177,-9.094926,110.600729,14.541992,0.449747,39,299.896,106.46,4.54,7.98,2004-08-12 15:46:46.211770058+00:00,True
1092333668.511985,-8.716843,110.340735,37.354818,0.350877,16,306.695,73.9278,6.59,11.52,2004-08-12 18:01:08.511985064+00:00,False
1092338895.875263,-8.86307,110.683326,1.035482,0.488728,24,305.597,99.8345,6.59,7.89,2004-08-12 19:28:15.875262976+00:00,False
1092351579.991292,-8.823549,110.371352,34.966471,0.342957,18,303.816,84.2241,5.36,10.94,2004-08-12 22:59:39.991292+00:00,False
1092365218.053538,-8.917082,109.871264,39.990234,0.456154,19,289.281,114.5,6.17,15.74,2004-08-13 02:46:58.053538084+00:00,False
1092365798.552309,-8.860436,109.854028,21.295247,0.462592,30,286.655,109.904,3.98,11.26,2004-08-13 02:56:38.552309036+00:00,True
1092413833.078222,-7.516724,110.980348,18.989258,0.0835056,8,181.752,4.60594,17.39,6.91,2004-08-13 16:17:13.078222036+00:00,False
1092415190.217187,-7.33888,108.909419,136.347656,0.328195,8,309.072,73.9632,54.51,31.58,2004-08-13 16:39:50.217186928+00:00,False
1092434205.177161,-7.229539,109.612277,14.871419,0.199229,11,187.603,2.60521,3.48,2.3,2004-08-13 21:56:45.177160978+00:00,True
1092435219.831741,-9.048819,111.210338,10.671224,0.42702,16,322.619,115.235,8.92,13.47,2004-08-13 22:13:39.831741095+00:00,False
1092470907.738122,-8.877561,111.132668,25.001302,0.330133,13,319.65,90.1388,6.34,10.23,2004-08-14 08:08:27.738121986+00:00,False
1092485027.601255,-9.27804,112.297346,40.813802,0.394957,21,326.78,197.513,14.66,30.62,2004-08-14 12:03:47.601254940+00:00,False
1092510833.782884,-8.442831,111.225161,103.569661,0.160955,8,328.814,47.7584,24.12,13.3,2004-08-14 19:13:53.782883883+00:00,False
1092512508.894234,-8.574568,111.523836,84.462891,0.255598,11,329.29,83.095,14.15,16.17,2004-08-14 19:41:48.894233942+00:00,False
1092512750.636564,-8.686544,110.240799,37.931315,0.416292,29,272.131,75.4181,4.42,7.22,2004-08-14 19:45:50.636564016+00:00,True
1092566453.846905,-6.722025,110.720517,9.415283,0.192367,18,137.639,10.0428,1.2,2.37,2004-08-15 10:40:53.846904993+00:00,True
1092588230.314214,-8.407262,109.721634,48.967122,0.302941,32,263.467,72.8038,3.56,6.99,2004-08-15 16:43:50.314213991+00:00,True
1092591094.400207,-8.686544,110.816503,89.157227,0.334574,29,303.749,56.9009,7.5,5.2,2004-08-15 17:31:34.400207043+00:00,False
1092591494.072976,-8.527143,109.067336,-0.858724,0.62653,42,300.478,105.143,10.77,21.66,2004-08-15 17:38:14.072976112+00:00,False
1092605221.100381,-8.544268,110.821712,65.60319,0.192732,16,313.705,41.1611,5.45,4.08,2004-08-15 21:27:01.100380898+00:00,False
1092653094.640729,-8.054209,109.618548,86.52181,0.352948,29,246.15,44.4951,8.03,5.16,2004-08-16 10:44:54.640728951+00:00,False
1092657693.416946,-7.350407,109.622996,0.232503,0.126806,8,249.391,9.56059,4.55,3.56,2004-08-16 12:01:33.416945934+00:00,True
1092669952.779166,-9.18319,110.364553,30.93099,0.406106,14,314.001,123.399,11.49,27.76,2004-08-16 15:25:52.779165983+00:00,False
1092676759.756692,-7.267413,109.999656,12.380127,0.187152,16,75.1233,1.07282,1.26,1.71,2004-08-16 17:19:19.756691933+00:00,True
1092783765.702917,-8.943429,111.226133,34.060547,0.178945,13,324.478,92.9784,8.04,14.59,2004-08-17 23:02:45.702917099+00:00,False
1092819856.502346,-8.849897,110.219354,34.966471,0.425851,39,283.879,92.7015,3.53,7.69,2004-08-18 09:04:16.502346038+00:00,True
1092831519.992393,-9.404507,110.150819,15.777344,0.40214,10,329.713,153.032,32.36,44.63,2004-08-18 12:18:39.992393017+00:00,False
1092838688.467949,-8.57852,110.238208,61.485352,0.311155,21,291.886,65.0359,6.66,7.68,2004-08-18 14:18:08.467948914+00:00,False
1092843402.017198,-8.859118,111.647279,39.990234,0.366246,36,317.429,113.009,5.02,12.02,2004-08-18 15:36:42.017198086+00:00,False
1092849976.072256,-8.421753,111.395582,122.676432,0.294135,17,315.417,62.2715,13.58,5.61,2004-08-18 17:26:16.072256088+00:00,False
1092853696.631532,-8.26367,111.528337,124.323568,0.319259,30,295.733,64.6419,7.51,4.81,2004-08-18 18:28:16.631531954+00:00,False
1092897211.08621,-8.536364,109.702724,40.072591,0.431704,89,272.937,80.7823,2.66,5.05,2004-08-19 06:33:31.086210012+00:00,True
1092899108.523166,-8.484987,109.717482,56.461589,0.174203,9,301.521,80.6461,9.61,16.68,2004-08-19 07:05:08.523165941+00:00,False
1092915901.170559,-8.257742,110.360224,56.008626,0.295127,27,241.436,28.0732,3.99,2.66,2004-08-19 11:45:01.170558929+00:00,True
1092920809.741811,-8.374328,109.067903,42.296224,0.293694,20,310.682,90.1579,9.23,20.42,2004-08-19 13:06:49.741811037+00:00,False
1092926672.749892,-7.242713,109.856596,18.659831,0.440532,16,108.226,6.68021,6.65,8.17,2004-08-19 14:44:32.749891996+00:00,False
1092930634.23189,-8.587741,109.719936,53.002604,0.276018,19,279.443,90.8916,7.04,15.02,2004-08-19 15:50:34.231889963+00:00,False
1092934805.451815,-8.181993,108.267393,113.28776,0.426293,39,322.1,176.947,15.68,41.35,2004-08-19 17:00:05.451814890+00:00,False
1092938872.367267,-8.831454,111.17925,35.625326,0.176834,16,324.661,79.5186,5.32,9.01,2004-08-19 18:07:52.367266893+00:00,False
1092943261.407615,-8.269598,110.271029,35.995931,0.21721,35,247.447,30.8356,2.28,1.93,2004-08-19 19:21:01.407614946+00:00,True
1092946623.681996,-8.390137,109.073171,39.001953,0.315051,8,310.296,91.3838,14.5,23.01,2004-08-19 20:17:03.681996107+00:00,False
1092951323.778796,-9.043549,110.527347,29.119141,0.343871,15,323.128,103.317,7.65,16.4,2004-08-19 21:35:23.778795958+00:00,False
1092982829.487491,-8.475765,110.704446,39.413737,0.152475,10,332.019,37.3362,5.04,4.11,2004-08-20 06:20:29.487490892+00:00,False
1093017202.398166,-8.193849,111.92611,-2.917643,0.495574,27,297.806,97.1858,8.06,8.74,2004-08-20 15:53:22.398165941+00:00,False
1093021930.801037,-8.026544,109.952537,100.275391,0.250277,15,238.17,23.5227,10.09,5.11,2004-08-20 17:12:10.801037073+00:00,False
1093026631.000343,-8.726064,110.272758,37.437174,0.356761,26,300.226,77.7445,4.58,7.41,2004-08-20 18:30:31.000343084+00:00,False
1093027522.134031,-8.848579,110.959298,35.048828,0.353809,34,309.51,74.922,4.1,5.94,2004-08-20 18:45:22.134031057+00:00,False
1093038680.185618,-8.228101,110.531277,90.145508,0.443376,35,227.237,15.7246,5.17,2.83,2004-08-20 21:51:20.185617924+00:00,False
1093041783.133288,-8.811693,109.46085,22.201172,0.257464,15,305.896,126.034,9.81,26.9,2004-08-20 22:43:03.133287907+00:00,False
1093055046.451773,-8.695765,110.015569,39.990234,0.273778,10,313.197,85.396,6.77,11.71,2004-08-21 02:24:06.451772928+00:00,False
1093083505.379285,-8.073969,109.995051,97.969401,0.32181,18,254.93,27.0069,11.42,5.83,2004-08-21 10:18:25.379285097+00:00,False
1093096042.000466,-8.177382,111.303857,-1.72347,0.429507,32,267.757,38.4961,5.09,4.26,2004-08-21 13:47:22.000466108+00:00,False
1093105424.651492,-8.74319,108.975883,87.427734,0.406633,30,314.79,131.114,13.02,30.85,2004-08-21 16:23:44.651492119+00:00,False
1093113233.810467,-7.677114,111.158984,-0.96167,0.210395,13,209.423,5.19523,2.65,1.7,2004-08-21 18:33:53.810467005+00:00,True
1093113392.518404,-7.514748,109.868824,15.159668,0.115046,8,124.373,15.4461,1.65,3.13,2004-08-21 18:36:32.518404007+00:00,True
1093117710.977294,-8.614089,110.652558,96.157552,0.222659,14,304.628,58.6721,11.5,8.89,2004-08-21 19:48:30.977293968+00:00,False
1093119969.116233,-9.262232,110.508678,70.132813,0.246996,12,322.466,144.983,12.42,28.1,2004-08-21 20:26:09.116233110+00:00,False
1093121019.951357,-9.059357,110.64474,18.248047,0.357544,19,313.127,107.806,5.83,13.31,2004-08-21 20:43:39.951356888+00:00,False
1093130549.531452,-7.96858,111.772339,172.749349,0.424408,36,291.331,73.7476,8.11,4.51,2004-08-21 23:22:29.531451941+00:00,False
1093188289.780178,-8.413849,111.696527,117.89974,0.119037,11,342.808,88.8371,17.76,13.63,2004-08-22 15:24:49.780178070+00:00,False
1093195102.651044,-8.810376,110.422014,27.060221,0.427001,36,303.36,81.5065,3.44,6.18,2004-08-22 17:18:22.651043892+00:00,False
1093211169.554695,-7.99394,110.418515,19.009847,0.269351,30,136.595,6.99963,1.46,1.3,2004-08-22 21:46:09.554694891+00:00,True
1093219047.421323,-7.989658,109.675889,165.172526,0.294485,14,232.399,40.6455,22.37,8.4,2004-08-22 23:57:27.421323061+00:00,False
1093263167.963985,-8.411214,109.690997,64.367839,0.211408,16,306.977,74.8865,8.8,11.51,2004-08-23 12:12:47.963984966+00:00,False
1093267458.172588,-8.479717,111.315801,89.733724,0.223079,14,333.011,61.2707,12.14,9.89,2004-08-23 13:24:18.172588110+00:00,False
1093284882.943849,-8.247861,109.222775,66.014974,0.208087,13,301.346,69.8076,10.2,14.76,2004-08-23 18:14:42.943849087+00:00,False
1093331310.193196,-8.116784,110.39221,116.787923,0.431991,102,198.826,13.0221,3.11,2.11,2004-08-24 07:08:30.193196058+00:00,True
1093350690.031917,-9.047501,110.803477,27.060221,0.388335,31,312.058,96.9651,5.0,8.97,2004-08-24 12:31:30.031917095+00:00,False
1093394495.099582,-8.129299,111.440161,131.735677,0.144623,8,330.359,51.2307,20.04,8.97,2004-08-25 00:41:35.099581957+00:00,False
1093438369.411206,-8.839358,110.382012,33.97819,0.293213,20,304.792,85.6288,4.35,10.03,2004-08-25 12:52:49.411206007+00:00,False
1093464864.267011,-8.498161,108.606577,82.321615,0.198858,10,338.411,132.944,18.42,30.44,2004-08-25 20:14:24.267010927+00:00,False
1093465467.675034,-8.74846,110.724588,62.061849,0.125999,11,313.141,84.1768,9.02,15.28,2004-08-25 20:24:27.675034046+00:00,False
1093466164.62034,-8.621993,111.545283,76.886068,0.253545,12,327.793,87.9342,11.91,15.94,2004-08-25 20:36:04.620340109+00:00,False
1093474649.382756,-8.244568,110.292342,31.383952,0.162874,14,256.039,35.098,2.81,3.67,2004-08-25 22:57:29.382755995+00:00,True
1093512749.826635,-8.774807,110.863233,37.025391,0.2437,14,311.401,70.4102,5.11,11.26,2004-08-26 09:32:29.826634884+00:00,False
1093541407.516129,-7.783491,110.674174,40.278483,0.144067,10,119.978,11.547,3.23,2.99,2004-08-26 17:30:07.516129017+00:00,True
1093543290.033341,-9.320196,111.176174,149.52474,0.697414,61,306.732,205.802,15.76,31.86,2004-08-26 18:01:30.033340930+00:00,False
1093561060.384134,-9.162112,111.368021,81.66276,0.415224,17,337.713,132.008,18.84,30.53,2004-08-26 22:57:40.384134054+00:00,False
1093585595.621168,-8.836723,110.963283,36.448893,0.300882,29,312.632,73.6635,4.19,5.74,2004-08-27 05:46:35.621167898+00:00,False
1093629726.83407,-8.261035,108.474612,87.921875,0.466059,24,317.356,170.331,18.95,42.97,2004-08-27 18:02:06.834069967+00:00,False
1093630862.625352,-7.424509,111.405367,20.142253,0.222324,9,312.97,30.9563,9.61,8.56,2004-08-27 18:21:02.625351906+00:00,False
1093635476.582843,-6.844869,110.199465,2.188477,0.166856,8,211.728,47.6999,19.68,16.32,2004-08-27 19:37:56.582843065+00:00,False
1093664867.329442,-8.599598,111.330714,24.918945,0.317872,36,313.019,67.9233,3.19,3.57,2004-08-28 03:47:47.329442024+00:00,False
1093669314.854201,-8.201754,110.531274,82.898112,0.168981,12,241.187,12.9421,5.74,3.21,2004-08-28 05:01:54.854201078+00:00,False
1093677083.839739,-8.549538,111.128115,71.697591,0.161229,20,306.622,49.255,5.46,4.33,2004-08-28 07:11:23.839739084+00:00,False
1093719592.377375,-8.74846,110.884533,41.63737,0.271881,20,310.665,67.8814,4.64,7.05,2004-08-28 18:59:52.377374887+00:00,False
1093723388.285744,-8.216245,110.963859,98.957682,0.29529,16,265.566,9.88523,9.12,3.55,2004-08-28 20:03:08.285743952+00:00,False
1093728702.387774,-9.114687,111.746821,16.106771,0.371276,8,343.247,146.142,99.82,48.49,2004-08-28 21:31:42.387773991+00:00,False
1093728889.295704,-8.019299,110.328377,112.670085,0.38303,64,185.453,3.41468,3.47,1.97,2004-08-28 21:34:49.295703888+00:00,True
1093775730.805783,-8.844627,110.310016,25.907227,0.415515,36,300.596,88.4459,3.84,10.01,2004-08-29 10:35:30.805783033+00:00,False
1093791090.633178,-7.871095,112.636468,203.221354,0.316369,10,347.817,163.174,55.92,34.88,2004-08-29 14:51:30.633177996+00:00,False
1093793050.526519,-9.143669,110.393923,12.318359,0.565562,39,299.628,118.457,5.83,15.81,2004-08-29 15:24:10.526519060+00:00,False
1093794594.557346,-9.148938,110.399259,22.860026,0.377929,14,316.49,134.401,10.11,27.69,2004-08-29 15:49:54.557346106+00:00,False
1093794654.709033,-9.089657,110.389937,6.635742,0.414343,24,314.748,112.666,6.38,9.5,2004-08-29 15:50:54.709033012+00:00,False
1093796774.741196,-8.903909,112.215461,-2.341146,0.156622,8,351.205,166.028,36.36,35.58,2004-08-29 16:26:14.741195917+00:00,False
1093799859.976803,-9.143669,110.367237,10.341797,0.496794,28,299.493,119.027,6.68,19.68,2004-08-29 17:17:39.976803064+00:00,False
1093833309.47678,-8.690496,110.681908,95.004557,0.211329,11,298.534,61.0072,14.92,13.75,2004-08-30 02:35:09.476779938+00:00,False
1093873271.655921,-7.283222,109.554068,6.368083,0.109983,12,226.496,6.4341,1.59,1.68,2004-08-30 13:41:11.655920982+00:00,True
1093878388.752903,-7.500257,109.872832,13.84196,0.0675791,9,186.419,18.969,2.16,3.13,2004-08-30 15:06:28.752902985+00:00,True
1093891715.742852,-7.288162,109.545093,2.641439,0.0394426,8,245.174,7.56167,3.03,2.2,2004-08-30 18:48:35.742851973+00:00,True
1093900806.938017,-8.160915,108.469799,159.407552,0.560884,22,320.758,138.794,25.13,34.45,2004-08-30 21:20:06.938016891+00:00,False
1093902132.754079,-8.917082,111.050061,18.577474,0.568814,78,302.624,84.0948,3.53,4.17,2004-08-30 21:42:12.754079103+00:00,False
1093912064.778628,-5.738283,110.629076,5.482747,0.095267,9,251.789,26.0216,5.9,7.54,2004-08-31 00:27:44.778628111+00:00,False
1093961232.351577,-8.855166,110.275346,26.07194,0.381056,34,286.855,90.8503,3.44,6.6,2004-08-31 14:07:12.351577044+00:00,True
1093962590.249347,-7.051695,111.865227,11.000651,0.388125,42,273.297,43.9554,3.68,5.22,2004-08-31 14:29:50.249346972+00:00,True
1093964944.853595,-8.769537,110.932541,37.684245,0.165675,10,334.038,81.7078,9.43,18.66,2004-08-31 15:09:04.853595018+00:00,False
1093977089.334327,-7.816425,110.573129,18.618652,0.119334,10,174.104,5.48038,3.13,2.48,2004-08-31 18:31:29.334326982+00:00,True
1094013306.286736,-8.980316,111.258216,26.154297,0.280186,15,323.067,98.1652,8.63,16.69,2004-09-01 04:35:06.286736012+00:00,False
1094067649.751791,-8.674687,109.551848,25.166016,0.415533,31,286.803,107.854,5.07,14.9,2004-09-01 19:40:49.751791+00:00,False
1094067762.825052,-7.211096,110.249689,249.917643,0.482158,47,94.7268,7.06114,8.16,3.02,2004-09-01 19:42:42.825052023+00:00,False
1094081556.451823,-7.349419,109.185663,237.152344,0.424378,31,299.059,47.2369,21.19,6.76,2004-09-01 23:32:36.451822996+00:00,False
1094086912.362831,-7.506844,109.871493,13.018392,0.117567,8,183.039,16.2592,3.04,3.18,2004-09-02 01:01:52.362831116+00:00,True
1094092012.804978,-8.687861,110.567298,36.860677,0.254341,9,303.561,66.3595,7.17,18.8,2004-09-02 02:26:52.804977894+00:00,False
1094105432.763937,-9.03301,111.15695,15.283203,0.199822,17,324.421,106.975,6.68,11.38,2004-09-02 06:10:32.763936996+00:00,False
1094158093.581459,-8.342712,111.858745,116.746745,0.2479,21,320.622,98.4716,10.14,7.99,2004-09-02 20:48:13.581459045+00:00,False
1094172304.203831,-8.516604,109.733402,40.978516,0.419415,51,270.215,78.0804,3.11,5.96,2004-09-03 00:45:04.203830957+00:00,True
1094177275.727142,-8.647023,111.136272,97.887044,0.266169,26,310.246,59.0335,7.11,4.89,2004-09-03 02:07:55.727142096+00:00,False
1094192359.107134,-8.442831,109.690931,62.391276,0.0847087,11,317.673,77.9086,7.59,11.85,2004-09-03 06:19:19.107134104+00:00,False
1094205063.316042,-8.357203,110.470038,83.886393,0.14353,9,284.408,31.4927,8.72,4.8,2004-09-03 09:51:03.316041946+00:00,False
1094217148.43003,-9.346543,111.70492,174.231771,0.248797,13,342.344,190.075,50.45,60.46,2004-09-03 13:12:28.430030107+00:00,False
1094231930.589784,-8.959238,111.562241,10.671224,0.139148,10,349.692,114.42,15.42,10.46,2004-09-03 17:18:50.589783907+00:00,False
1094245312.027645,-8.732651,110.260759,30.107422,0.42655,19,298.64,91.9977,7.51,14.0,2004-09-03 21:01:52.027645111+00:00,False
1094250470.099023,-9.048819,111.167651,29.777995,0.453003,25,320.056,101.637,6.95,13.09,2004-09-03 22:27:50.099023104+00:00,False
1094261785.618241,-9.03301,111.167621,21.871745,0.268858,19,324.944,99.9661,7.62,12.37,2004-09-04 01:36:25.618241072+00:00,False
1094282249.627992,-6.720707,110.716537,9.703532,0.244895,25,131.076,10.4885,1.28,2.57,2004-09-04 07:17:29.627991915+00:00,True
1094292108.194563,-8.337442,109.211833,35.378255,0.098853,8,308.584,79.4198,11.57,20.66,2004-09-04 10:01:48.194562912+00:00,False
1094294622.089556,-8.614089,111.217493,93.522135,0.259276,28,325.58,60.7882,8.83,5.09,2004-09-04 10:43:42.089555979+00:00,False
1094318942.305745,-8.305825,111.464544,115.099609,0.151564,19,297.368,60.7149,14.6,5.51,2004-09-04 17:29:02.305744886+00:00,False
1094323101.153952,-8.346664,110.310263,30.189779,0.264369,19,264.322,56.4514,3.32,8.76,2004-09-04 18:38:21.153951883+00:00,True
1094323844.984662,-7.075408,108.506791,112.628906,0.426046,10,323.451,121.771,29.17,39.23,2004-09-04 18:50:44.984662056+00:00,False
1094328745.770689,-9.304387,108.372796,203.221354,0.411268,20,331.901,223.918,38.75,62.3,2004-09-04 20:12:25.770689011+00:00,False
1094333993.567217,-8.890735,111.103357,33.401693,0.254324,26,324.052,82.759,4.59,6.75,2004-09-04 21:39:53.567217112+00:00,False
